"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Sunday 28th July 2019 05:18","https://sullygnome.com/channel/derponce/stream/35067297040","57","1368","24","56","55","7","134","18","Fortnite"
"2","Wednesday 24th July 2019 00:46","https://sullygnome.com/channel/derponce/stream/35020346304","299","2990","10","17","16","3","57","11","Fortnite"
"3","Monday 22nd July 2019 01:43","https://sullygnome.com/channel/derponce/stream/34996466656","197","4531","23","41","27","8","63","19","Fortnite"
"4","Sunday 21st July 2019 18:07","https://sullygnome.com/channel/derponce/stream/34991687120","158","1264","8","16","6","2","29","10","Fortnite"
"5","Saturday 20th July 2019 17:36","https://sullygnome.com/channel/derponce/stream/34978415680","39","663","17","23","2","2","17","22","Fortnite"
"6","Friday 19th July 2019 02:03","https://sullygnome.com/channel/derponce/stream/34958416272","42","210","5","8","0","0","0","0","Fortnite"
"7","Thursday 18th July 2019 00:17","https://sullygnome.com/channel/derponce/stream/34944831824","178","3738","21","32","12","4","48","16","Fortnite"
"8","Monday 15th July 2019 19:27","https://sullygnome.com/channel/derponce/stream/34916485616","93","744","8","14","6","3","14","8","Fortnite"
"9","Sunday 14th July 2019 00:51","https://sullygnome.com/channel/derponce/stream/34895314080","309","4944","16","28","36","6","86","16","Fortnite"
"10","Thursday 11th July 2019 21:42","https://sullygnome.com/channel/derponce/stream/34868370720","303","3939","13","26","30","5","59","11","Fortnite"
"11","Thursday 11th July 2019 00:52","https://sullygnome.com/channel/derponce/stream/34857966848","173","1384","8","15","4","1","35","11","Fortnite"
"12","Sunday 7th July 2019 17:59","https://sullygnome.com/channel/derponce/stream/34816115088","136","1224","9","12","6","3","20","11","Fortnite"
"13","Saturday 6th July 2019 00:39","https://sullygnome.com/channel/derponce/stream/34795286768","261","3915","15","31","27","6","61","13","Fortnite"
"14","Thursday 4th July 2019 02:04","https://sullygnome.com/channel/derponce/stream/34772294976","221","1768","8","20","6","1","27","7","Fortnite"
"15","Wednesday 3rd July 2019 02:59","https://sullygnome.com/channel/derponce/stream/34760375072","286","1430","5","9","5","1","33","6","Fortnite"
"16","Monday 1st July 2019 10:17","https://sullygnome.com/channel/derponce/stream/34738201760","403","2418","6","13","22","3","65","9","Fortnite"
