"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 01:15","https://sullygnome.com/channel/xqueenlunax/stream/35092683072","75","150","2","3","0","0","9","6","Unlisted on Twitch,Food &amp; Drink"
