"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 15:46","https://sullygnome.com/channel/atlgas/stream/35112181744","404","1212","3","7","0","0","34","5","Warframe"
"2","Tuesday 30th July 2019 02:58","https://sullygnome.com/channel/atlgas/stream/35093831120","1292","3876","3","7","-2","0","42","1","Warframe,Cities: Skylines"
"3","Monday 29th July 2019 14:37","https://sullygnome.com/channel/atlgas/stream/35085763472","458","1374","3","9","0","0","18","2","Warframe"
"4","Sunday 28th July 2019 19:35","https://sullygnome.com/channel/atlgas/stream/35077125504","430","1290","3","7","1","0","27","3","Warframe"
"5","Sunday 28th July 2019 18:30","https://sullygnome.com/channel/atlgas/stream/35076313872","0","0","4","4","0","0","0","0","Warframe"
"6","Saturday 27th July 2019 22:06","https://sullygnome.com/channel/atlgas/stream/35066775632","669","2007","3","6","1","0","26","2","Warframe,Just Chatting"
"7","Saturday 27th July 2019 03:04","https://sullygnome.com/channel/atlgas/stream/35057850560","266","798","3","11","0","0","15","3","Cities: Skylines"
"8","Friday 26th July 2019 16:30","https://sullygnome.com/channel/atlgas/stream/35051231616","630","1260","2","11","-2","0","51","4","Warframe,Cities: Skylines"
"9","Friday 26th July 2019 15:45","https://sullygnome.com/channel/atlgas/stream/35050933744","15","30","2","6","0","0","4","8","Warframe"
"10","Monday 22nd July 2019 04:15","https://sullygnome.com/channel/atlgas/stream/34997676016","210","630","3","9","2","0","20","5","Grand Theft Auto V"
"11","Sunday 21st July 2019 13:55","https://sullygnome.com/channel/atlgas/stream/34989198576","230","690","3","7","0","0","16","4","Just Chatting,Grand Theft Auto V"
"12","Friday 19th July 2019 19:30","https://sullygnome.com/channel/atlgas/stream/34966457408","30","150","5","11","0","0","5","6","Just Chatting"
"13","Thursday 18th July 2019 03:42","https://sullygnome.com/channel/atlgas/stream/34946956704","93","465","5","7","0","0","11","6","Grand Theft Auto V"
"14","Wednesday 17th July 2019 21:41","https://sullygnome.com/channel/atlgas/stream/34942472608","109","545","5","11","0","0","23","7","Cities: Skylines,Just Chatting"
"15","Tuesday 16th July 2019 15:49","https://sullygnome.com/channel/atlgas/stream/34926446816","626","2504","4","11","1","0","38","3","Grand Theft Auto V,Cities: Skylines"
"16","Tuesday 16th July 2019 13:26","https://sullygnome.com/channel/atlgas/stream/34925210512","124","744","6","9","2","0","9","4","Grand Theft Auto V"
"17","Monday 15th July 2019 18:06","https://sullygnome.com/channel/atlgas/stream/34915490240","579","2895","5","16","3","0","70","7","Grand Theft Auto V"
"18","Monday 15th July 2019 09:00","https://sullygnome.com/channel/atlgas/stream/34911189520","120","240","2","5","0","0","9","4","Grand Theft Auto V"
"19","Sunday 14th July 2019 18:15","https://sullygnome.com/channel/atlgas/stream/34903588608","840","8400","10","19","13","0","154","11","Grand Theft Auto V,Just Chatting"
"20","Saturday 13th July 2019 21:02","https://sullygnome.com/channel/atlgas/stream/34893069936","733","2199","3","7","0","0","42","3","Grand Theft Auto V"
"21","Friday 12th July 2019 18:48","https://sullygnome.com/channel/atlgas/stream/34878813536","1062","3186","3","7","3","0","40","2","Grand Theft Auto V,Cities: Skylines"
"22","Thursday 11th July 2019 20:34","https://sullygnome.com/channel/atlgas/stream/34867349472","821","2463","3","8","0","0","53","3","Just Chatting,Grand Theft Auto V"
"23","Thursday 11th July 2019 17:30","https://sullygnome.com/channel/atlgas/stream/34865368688","150","450","3","7","0","0","14","5","Grand Theft Auto V"
"24","Thursday 11th July 2019 01:45","https://sullygnome.com/channel/atlgas/stream/34858550880","435","1740","4","7","0","0","20","2","Grand Theft Auto V,Cities: Skylines"
"25","Wednesday 10th July 2019 19:15","https://sullygnome.com/channel/atlgas/stream/34854231696","90","180","2","3","0","0","2","1","Just Chatting"
"26","Wednesday 10th July 2019 01:32","https://sullygnome.com/channel/atlgas/stream/34845895616","478","1434","3","6","0","0","32","4","Grand Theft Auto V,Cities: Skylines"
"27","Wednesday 10th July 2019 01:15","https://sullygnome.com/channel/atlgas/stream/34845267808","0","0","3","4","0","0","1","4","Grand Theft Auto V"
"28","Tuesday 9th July 2019 03:58","https://sullygnome.com/channel/atlgas/stream/34834742016","467","1868","4","9","2","0","55","6","Cities: Skylines,Grand Theft Auto V"
"29","Monday 8th July 2019 05:30","https://sullygnome.com/channel/atlgas/stream/34822854208","315","315","1","3","0","0","13","2","Cities: Skylines"
"30","Saturday 6th July 2019 19:45","https://sullygnome.com/channel/atlgas/stream/34804529408","585","1170","2","5","0","0","25","2","Cities: Skylines"
"31","Friday 5th July 2019 16:00","https://sullygnome.com/channel/atlgas/stream/34789577120","225","2925","13","84","2","0","96","24","Grand Theft Auto V"
"32","Friday 5th July 2019 01:30","https://sullygnome.com/channel/atlgas/stream/34783667840","150","300","2","4","0","0","8","2","Grand Theft Auto V"
"33","Thursday 4th July 2019 15:30","https://sullygnome.com/channel/atlgas/stream/34777683728","570","1710","3","6","-1","0","15","1","Grand Theft Auto V"
"34","Wednesday 3rd July 2019 13:00","https://sullygnome.com/channel/atlgas/stream/34764044544","315","630","2","4","1","0","8","1","Grand Theft Auto V"
"35","Tuesday 2nd July 2019 02:21","https://sullygnome.com/channel/atlgas/stream/34739345392","414","1656","4","10","0","0","46","2","Grand Theft Auto V,Cities: Skylines"
"36","Monday 1st July 2019 11:30","https://sullygnome.com/channel/atlgas/stream/34738585552","105","420","4","6","0","0","7","3","Grand Theft Auto V"
