"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Monday 29th July 2019 18:32","https://sullygnome.com/channel/artcorecosplay/stream/35088182304","238","7616","32","46","3","0","377","94","Makers &amp; Crafting"
"2","Saturday 27th July 2019 17:22","https://sullygnome.com/channel/artcorecosplay/stream/35063829472","308","11088","36","51","9","1","472","89","Makers &amp; Crafting"
"3","Tuesday 23rd July 2019 19:35","https://sullygnome.com/channel/artcorecosplay/stream/35016968208","190","6270","33","57","8","2","306","94","Makers &amp; Crafting"
"4","Monday 22nd July 2019 15:01","https://sullygnome.com/channel/artcorecosplay/stream/35001571024","419","13408","32","56","3","0","567","81","Makers &amp; Crafting"
"5","Monday 8th July 2019 21:07","https://sullygnome.com/channel/artcorecosplay/stream/34830537088","143","34463","241","444","21","9","513","228","Makers &amp; Crafting"
