"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","1545","8640","4","12","103","4"
"2","Dying Light","240","1335","5","7","26","6.5"
"3","Elite: Dangerous","210","1485","7","9","30","8.571428"
"4","PlanetSide 2","210","660","3","5","21","6"
"5","Portal 2","180","675","2","5","12","4"
"6","The Elder Scrolls III: Morrowind","165","855","5","7","18","6.545454"
"7","SCP: Secret Laboratory","120","825","6","9","15","7.5"
"8","Stick Fight: The Game","75","240","3","4","6","4.8"
"9","Rocket League","60","195","3","5","7","7"
"10","Overwatch","45","390","8","10","10","13.333333"
