"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","3990","122700","30","58","4343","65.30827"
"2","Hunt: Showdown","690","19125","27","41","719","62.521739"
"3","Visage","345","11160","29","45","462","80.347826"
"4","Just Chatting","330","9360","28","37","564","102.545454"
"5","God's Basement","195","7335","37","47","282","86.76923"
"6","Grand Theft Auto V","120","7110","59","69","295","147.5"
"7","Don't Knock Twice","105","3345","31","43","310","177.142857"
"8","Miscreated","90","3000","33","35","276","184"
"9","Black Rose","75","2310","30","33","88","70.4"
"10","Fortnite","75","2250","30","36","126","100.8"
"11","Silent Hills","60","2400","40","47","198","198"
"12","Pacify","45","1275","28","33","69","92"
"13","The Apartment","30","795","26","28","24","48"
