"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","1560","7425","4","18","275","10.576923"
"2","Tom Clancy's Rainbow Six Siege","765","4500","6","11","125","9.803921"
"3","PUBG: BATTLEGROUNDS","540","2580","5","10","140","15.555555"
"4","Pokémon GO","465","2700","4","19","159","20.516129"
"5","Rust","390","1770","3","8","46","7.076923"
"6","SCUM","360","2175","5","10","33","5.5"
"7","Grim Dawn","315","1560","3","9","44","8.380952"
"8","Escape from Tarkov","180","660","3","5","10","3.333333"
"9","Hunt: Showdown","150","810","5","7","18","7.2"
"10","Crash Team Racing Nitro-Fueled","75","300","4","6","10","8"
"11","Dead Space (2008)","75","450","6","8","7","5.6"
"12","Fortnite","30","210","7","8","0","0"
"13","Old School RuneScape","30","180","6","7","4","8"
"14","XERA: Survival","15","60","4","4","1","4"
"15","MORDHAU","15","75","5","5","0","0"
