"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","7380","8040510","1115","2813","323183","2627.504065"
"2","Dark Souls","1575","2415555","1522","2190","24599","937.104761"
"3","DARK SOULS III","1080","1518555","1183","2325","22516","1250.888888"
"4","Planet Centauri","1035","1956630","1941","2237","16976","984.115942"
"5","ARK: Survival Evolved","900","1822530","1975","2465","44586","2972.4"
"6","Games + Demos","855","1466070","1583","2494","16012","1123.649122"
"7","Monster Hunter: World","840","780360","966","1435","17722","1265.857142"
"8","Outward","540","1227705","2273","2659","21464","2384.888888"
"9","The Universim","390","790740","2010","2466","12137","1867.230769"
"10","Overwatch","375","473925","1160","2066","6347","1015.52"
"11","Visage","315","531270","1686","1960","6593","1255.809523"
"12","A Plague Tale: Innocence","225","339570","1509","1667","4912","1309.866666"
"13","My Time at Portia","225","326505","1451","1625","3753","1000.8"
"14","theHunter: Call of the Wild","210","227160","1081","1458","4068","1162.285714"
"15","Undead Horde","195","366015","1877","2073","4128","1270.153846"
"16","StarCraft","180","390360","2168","2338","5730","1910"
"17","Wolfenstein: Youngblood","180","345075","1917","2322","5712","1904"
"18","Cyphers","135","141630","1049","1091","6978","3101.333333"
"19","VA-11 HALL-A: Cyberpunk Bartender Action","135","232245","1720","1804","3883","1725.777777"
"20","NEOVERSE","135","251340","1861","2004","4012","1783.111111"
"21","Ultimate Fishing Simulator","120","202245","1685","1972","2811","1405.5"
"22","The Surge","75","154905","2065","2159","2846","2276.8"
"23","The Spy Who Shrunk Me","60","105555","1759","1789","2905","2905"
"24","Nemo Dungeon","45","84900","1886","1930","1755","2340"
"25","Survival Frenzy","45","74010","1644","1831","2643","3524"
"26","Unlisted on Twitch","15","25440","1696","1696","2316","9264"
