"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","990","4980","4","9","69","4.181818"
"2","Don't Starve Together","240","1335","5","9","25","6.25"
"3","Tom Clancy's The Division 2","165","1770","10","13","38","13.818181"
