"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","240","2085","9","19","175","43.75"
"2","Teamfight Tactics","225","4395","16","147","361","96.266666"
"3","FINAL FANTASY XIV ONLINE","195","1875","8","18","231","71.076923"
"4","Albion Online","120","1485","12","15","110","55"
"5","Grand Theft Auto V","90","1065","11","17","55","36.666666"
"6","Marvel's Guardians of the Galaxy: The Telltale Series","60","585","9","13","36","36"
"7","Super Mario Maker 2","45","795","17","26","133","177.333333"
"8","Slime Rancher","45","495","11","13","50","66.666666"
"9","God of War","30","255","8","15","65","130"
"10","Spider-Man","30","375","12","13","65","130"
"11","Overwatch","30","330","11","11","83","166"
"12","Divinity: Original Sin II","15","165","11","11","30","120"
"13","Unlisted on Twitch","15","105","7","7","32","128"
"14","Hearthstone","15","165","11","11","38","152"
