"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","9210","18645","1","14","2997","19.524429"
"2","Unlisted on Twitch","540","495","0","3","51","5.666666"
