"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","105","405","3","6","22","12.571428"
"2","Counter-Strike","45","240","5","6","14","18.666666"
"3","Street Fighter V","30","45","1","2","2","4"
